DATE,DATASET,WATERTEMP,AIRTEMP,FLOW,PRECIP,CLOUD,SUNSHINE,WIND
1979-05-05,TRAIN,10.5,13.05,262.213752346756,0,100,72,2.9
1979-05-06,TRAIN,9.7,7.5,266.178107133856,0,100,174,2.9
1979-05-07,TRAIN,9.2,6.65,265.328602536621,0,75,630,2.9
1979-05-08,TEST,9.2,6.1,249.754351587299,0,100,6,2.9
1979-05-09,TEST,7.4,6.4,228.233568457328,0,95,192,2.9
1979-05-10,TRAIN,8,6.15,209.544467318142,0,45,732,2.9
1979-05-11,TEST,9.8,11.95,197.368234757764,0,65,672,2.9
1979-05-12,TRAIN,10.1,11.1,184.908833998307,0,85,534,2.9
1979-05-13,TRAIN,11.1,13.6,179.245470016735,0,55,678,2.9
1979-05-14,TRAIN,11.5,11.4,178.3959654195,0,60,726,2.9
1979-05-15,TRAIN,13,14.75,183.776161201992,0,50,618,2.9
1979-05-16,TRAIN,13.9,13.1,197.368234757764,0,80,510,2.9
1979-05-17,TRAIN,12.9,12.8,222.003868077599,0,65,528,2.9
1979-05-18,TRAIN,13.2,13.9,244.090987605728,0,40,714,2.9
1979-05-19,TRAIN,13.3,12.75,257.116724763342,0,25,786,2.9
1979-05-20,TRAIN,13.7,12.5,265.611770735699,0,55,894,2.9
1979-05-21,TRAIN,14.5,16.4,265.894938934778,0,45,780,2.9
1979-05-22,TRAIN,15.1,15.85,265.611770735699,0,10,918,2.9
1979-05-23,TRAIN,15.8,16.9,278.071171495156,0,35,786,2.9
1979-05-24,TRAIN,15.8,16.1,302.989973014071,1.5,80,216,2.9
1979-05-25,TEST,14.6,16.65,328.475110931142,0,35,924,2.9
1979-05-26,TRAIN,15.8,18.85,348.296884866642,0,75,882,2.9
1979-05-27,TEST,15.9,16.95,368.118658802142,0,90,642,2.9
1979-05-28,TRAIN,13.2,9.45,404.930524682356,2.5,95,594,2.9
1979-05-29,TRAIN,10,9.15,464.395846488856,0.3,90,336,2.9
1979-05-30,TEST,9.7,7.8,433.247344590213,0,50,552,2.9
1979-05-31,TEST,11.1,10.85,365.286976811356,1.8,65,528,2.9
1979-06-01,TRAIN,11.9,11.7,305.821655004856,0,35,810,2.9
1979-06-02,TEST,13.3,15.85,264.479097939385,0,55,492,2.9
1979-06-03,TRAIN,14.4,17.2,234.746437036135,0,60,672,2.9
1979-06-04,TRAIN,15.8,19.15,222.570204475757,0,80,618,2.9
1979-06-05,TRAIN,15.8,19.75,225.118718267464,0,65,522,2.9
1979-06-06,TRAIN,13.4,10.25,229.649409452721,3.6,75,456,2.9
1979-06-07,TEST,11.9,7.5,250.887024383614,9.4,85,402,2.9
1979-06-08,TRAIN,12.1,8.6,240.409801017707,0,40,702,2.9
1979-06-09,TRAIN,13.4,13.35,217.756345091421,0,45,558,2.9
1979-06-10,TEST,15.4,16.7,199.633580350392,0,85,684,2.9
1979-06-11,TRAIN,16.8,19.75,188.023684188171,0,40,900,2.9
1979-06-12,TRAIN,17.2,21.1,181.227647410285,0,15,930,2.9
1979-06-13,TRAIN,17.8,19.7,182.643488405678,0,15,900,2.9
1979-06-14,TRAIN,16.3,15.85,194.536552766978,0.5,50,666,2.9
1979-06-15,TEST,15.7,15,200.19991674855,0,50,768,2.9
1979-06-16,TEST,16.1,16.35,190.005861581721,0.3,50,786,2.9
1979-06-17,TRAIN,16.7,15.55,177.263292623185,3,90,396,2.9
1979-06-18,TRAIN,14.7,16.1,177.263292623185,45,100,144,2.9
1979-06-19,TEST,13.4,15.55,220.871195281285,0.3,90,384,2.9
1979-06-20,TEST,14.1,15.55,283.168199078571,0,35,924,2.9
1979-06-21,TRAIN,16.1,15,274.673153106214,0,75,360,2.9
1979-06-22,TRAIN,15.5,15.3,253.435538175321,0,35,822,2.9
1979-06-23,TRAIN,16.7,16.95,238.993960022314,0,0,942,2.9
1979-06-24,TEST,18,19.15,225.685054665621,0,35,798,2.9
1979-06-25,TEST,18.9,21.1,210.960308313535,0,35,756,2.9
1979-06-26,TEST,19.4,22.5,199.350412151314,1,65,696,2.9
1979-06-27,TRAIN,19.9,21.9,189.439525183564,0,40,738,2.9
1979-06-28,TRAIN,20.2,19.75,183.209824803835,0,5,948,2.9
1979-06-29,TRAIN,20.9,20.55,175.281115229635,0.3,85,246,2.9
1979-06-30,TRAIN,20.3,16.7,157.158350488607,6.6,75,606,2.9
1979-07-01,TRAIN,18.6,15.3,154.6098366969,0,55,534,2.9
1979-07-02,TRAIN,17,15.25,146.397958923621,0,60,480,2.9
1979-07-03,TRAIN,18.1,18.6,133.372221766007,0,40,792,2.9
1979-07-04,TEST,19.8,21.1,124.594007594571,0,85,324,2.9
1979-07-05,TRAIN,19.9,21.95,113.550447830507,0,30,774,2.9
1979-07-06,TRAIN,20.9,22.75,108.453420247093,0,60,498,2.9
1979-07-07,TEST,20.2,20.85,106.471242853543,0,25,762,2.9
1979-07-08,TRAIN,20.7,21.35,98.5425332793426,0.3,75,474,2.9
1979-07-09,TEST,21.1,21.4,88.0653099134355,0,55,744,2.9
1979-07-10,TRAIN,21.9,20.8,81.5524413346284,0,40,804,2.9
1979-07-11,TEST,21,20.3,76.7385819502927,0,80,486,2.9
1979-07-12,TRAIN,20.3,19.75,74.7564045567427,0,90,540,2.9
1979-07-13,TRAIN,20.3,17.8,70.7920497696427,0,25,900,2.9
1979-07-14,TRAIN,20.8,18.6,57.4831444129499,0,35,768,2.9
1979-07-15,TRAIN,20.1,18.65,60.031658204657,0,25,774,2.9
1979-07-16,TRAIN,20.6,19.15,58.3326490101856,0,0,930,2.9
1979-07-17,TEST,21.8,23.35,55.5009670193999,0,0,924,2.9
1979-07-18,TRAIN,22.7,24.15,52.3861168295356,0,0,924,2.9
1979-07-19,TRAIN,23.1,24.15,49.2712666396713,0,40,678,2.9
1979-07-20,TEST,22.8,23.85,47.5722574451999,0,60,492,2.9
1979-07-21,TRAIN,22.5,24.2,48.138593843357,0,35,810,2.9
1979-07-22,TEST,22.2,21.95,47.0059210470427,6.1,95,144,2.9
1979-07-23,TEST,21.4,22.25,48.7049302415142,0,10,864,2.9
1979-07-24,TRAIN,21.6,20,50.120771236907,0,30,684,2.9
1979-07-25,TRAIN,21.5,18.9,49.2712666396713,0,55,606,2.9
1979-07-26,TRAIN,21.3,20.6,49.2712666396713,0,10,810,2.9
1979-07-27,TEST,21.7,21.1,48.9880984405927,0,25,660,2.9
1979-07-28,TEST,21.2,18.05,48.9880984405927,1.8,70,318,2.9
1979-07-29,TRAIN,20.4,20.3,52.6692850286142,0,50,672,2.9
1979-07-30,TRAIN,21.3,22.5,54.6514624221641,0,20,864,2.9
1979-07-31,TRAIN,22.2,21.95,52.6692850286142,0,0,894,2.9
1979-08-01,TEST,22.5,22.75,51.5366122322999,0,10,882,2.9
1979-08-02,TRAIN,22.3,22.2,50.4039394359856,0,0,888,2.9
1979-08-03,TRAIN,21.9,20,48.9880984405927,0,15,792,2.9
1979-08-04,TRAIN,21.7,22.2,47.8554256442784,0,40,780,2.9
1979-08-05,TRAIN,22.1,25.3,47.0059210470427,0,15,870,2.9
1979-08-06,TRAIN,22,22.75,47.2890892461213,0,20,882,2.9
1979-08-07,TRAIN,21.7,22.8,46.7227528479642,0,10,864,2.9
1979-08-08,TRAIN,21.2,22.25,46.4395846488856,0,70,306,2.9
1979-08-09,TEST,20.2,21.1,47.2890892461213,0,10,852,2.9
1979-08-10,TEST,20.7,20.55,47.0059210470427,0,10,852,2.9
1979-08-11,TRAIN,21.5,21.15,46.156416449807,0,60,594,2.9
1979-08-12,TRAIN,20.2,18.05,46.156416449807,0,95,168,2.9
1979-08-13,TEST,18.3,15.25,47.0059210470427,5.6,100,0,2.9
1979-08-14,TEST,17.8,19.45,51.8197804313784,8.4,75,360,2.9
1979-08-15,TRAIN,18.9,19.45,56.067303417557,0,40,654,2.9
1979-08-16,TRAIN,20.1,19.7,62.013835598207,0,25,678,2.9
1979-08-17,TRAIN,19.8,20.3,65.1286857880713,0,50,462,2.9
1979-08-18,TRAIN,20.1,18.9,65.6950221862284,0.5,85,138,2.9
1979-08-19,TRAIN,19.9,19.7,63.7128447926784,0.5,90,306,2.9
1979-08-20,TRAIN,19.8,19.7,66.2613585843855,0,95,462,2.9
1979-08-21,TRAIN,19.3,18.35,68.2435359779355,0.8,80,228,2.9
1979-08-22,TRAIN,19.4,18.6,74.1900681585855,0,25,642,2.9
1979-08-23,TEST,20.1,18.9,73.9068999595069,0,40,438,2.9
1979-08-24,TRAIN,19.8,18.05,71.3583861677998,4.1,90,114,2.9
1979-08-25,TEST,19.4,18.3,74.4732363576641,0.3,70,618,2.9
1979-08-26,TEST,19.5,17.2,75.6059091539784,0,85,306,2.9
1979-08-27,TRAIN,18.7,16.95,74.7564045567427,0,55,450,2.9
1979-08-28,TEST,17.7,17.2,79.0039275429212,0,15,804,2.9
1979-08-29,TEST,18.4,18.6,80.4197685383141,0,10,762,2.9
1979-08-30,TRAIN,19.3,22.25,79.5702639410784,0,55,720,2.9
1979-08-31,TRAIN,17.8,16.1,77.8712547466069,0,90,30,2.9
1979-09-01,TRAIN,15.8,15.85,79.8534321401569,0,45,756,2.9
1979-09-02,TEST,17.7,21.7,79.2870957419998,0,55,480,2.9
1979-09-03,TEST,18.5,19.75,78.1544229456855,0,40,438,2.9
1979-09-04,TRAIN,17.7,16.4,76.4554137512141,0,55,432,2.9
1979-09-05,TRAIN,16.7,14.15,76.1722455521355,0,20,780,2.9
1979-09-06,TRAIN,17.3,18.6,76.1722455521355,0,10,738,2.9
1979-09-07,TRAIN,18.4,20.25,76.1722455521355,0,5,774,2.9
1979-09-08,TRAIN,19.1,21.4,74.7564045567427,0,30,534,2.9
1979-09-09,TRAIN,18.5,18.6,71.0752179687212,0,25,714,2.9
1979-09-10,TEST,16.8,13.35,69.6593769733284,0.8,50,516,2.9
1979-09-11,TRAIN,15.7,9.45,69.3762087742498,1.5,30,528,2.9
1979-09-12,TRAIN,14.9,12.8,68.8098723760927,0,50,702,2.9
1979-09-13,TRAIN,14.9,13.65,68.8098723760927,0,20,762,2.9
1979-09-14,TRAIN,15.1,13.9,69.3762087742498,0,0,756,2.9
1979-09-15,TRAIN,15.1,17.25,69.3762087742498,0,0,756,2.9
1979-09-16,TRAIN,15.6,18.3,68.8098723760927,0,15,750,2.9
1979-09-17,TRAIN,16.2,17.25,68.5267041770141,0,5,738,2.9
1979-09-18,TEST,16.3,17.75,67.960367778857,0,0,744,2.9
1979-09-19,TRAIN,16.3,14.2,65.978190385307,0,0,744,2.9
1979-09-20,TRAIN,15.7,15.55,63.1465083945213,0,0,738,2.9
1979-09-21,TRAIN,15.7,17.8,62.2970037972856,0,55,654,2.9
1979-09-22,TRAIN,15.8,16.1,61.4474992000498,0,20,696,2.9
1979-09-23,TRAIN,15.8,16.4,62.8633401954427,0,0,726,2.9
1979-09-24,TEST,15.7,15.55,64.2791811908356,0,0,726,2.9
1979-09-25,TRAIN,15.4,14.7,65.1286857880713,0.5,65,408,2.9
1979-09-26,TRAIN,15.3,16.1,66.5445267834641,0.3,70,408,2.9
1979-09-27,TRAIN,14.8,16.1,69.0930405751713,0,60,606,2.9
1979-09-28,TRAIN,14.5,15,71.0752179687212,0,60,564,2.9
1979-09-29,TRAIN,14.6,15.55,71.3583861677998,0,75,252,2.9
1979-09-30,TRAIN,14.9,14.15,68.2435359779355,0,50,492,2.9
1979-10-01,TRAIN,13.9,11.65,65.978190385307,0,80,318,2.9
1979-10-02,TEST,12.9,10.3,66.2613585843855,0,50,510,2.9
1979-10-03,TEST,12.1,8.9,68.2435359779355,0,35,696,2.9
1979-10-04,TRAIN,11.5,13.6,64.8455175889927,0,15,678,2.9
1979-10-05,TRAIN,12,18.35,68.5267041770141,0,70,390,2.9
1979-10-06,TRAIN,12.6,16.65,68.5267041770141,0,25,654,2.9
1979-10-07,TRAIN,13,15,67.960367778857,0,95,0,2.9
1979-10-08,TRAIN,11.9,4.15,67.1108631816212,0,90,12,2.9
1979-10-09,TEST,9.2,3.85,69.3762087742498,0,50,600,2.9
1979-10-10,TRAIN,9.7,13.35,70.5088815705641,0,55,474,2.9
1979-10-11,TRAIN,10.4,16.4,71.3583861677998,0,25,630,2.9
1979-10-12,TRAIN,11.6,13.05,71.0752179687212,0,15,666,2.9
1979-10-13,TRAIN,11.7,12.75,71.0752179687212,0,0,666,2.9
1979-10-14,TRAIN,11.4,12.5,69.6593769733284,0,75,306,2.9
1979-10-15,TRAIN,10.9,9.45,71.0752179687212,7.6,100,0,2.9
1979-10-16,TRAIN,10.6,10.25,81.5524413346284,0,80,390,2.9
1979-10-17,TEST,10.8,8.1,90.8969919042212,0,60,390,2.9
1979-10-18,TRAIN,9.3,5,93.7286738950069,0,90,168,2.9
1979-10-19,TRAIN,8.6,8.05,92.0296647005355,1.3,70,294,2.9
1979-10-20,TRAIN,7.9,2.2,94.295010293164,0.8,95,0,2.9
1979-10-21,TRAIN,6.7,3.3,98.259365080264,0,80,174,2.9
1979-10-22,TEST,6.8,4.2,103.356392663678,0,90,78,2.9
1979-10-23,TRAIN,6.9,8.9,108.170252048014,0,95,246,2.9
1979-10-24,TRAIN,7.8,9.45,111.851438636035,0,90,132,2.9
1979-10-25,TRAIN,8.1,8.6,112.98411143235,0,85,108,2.9
1979-10-26,TRAIN,8.2,8.9,114.399952427743,0,55,300,2.9
1979-10-27,TRAIN,7.2,5.25,114.399952427743,0,70,282,2.9
1979-10-28,TRAIN,7,6.1,115.815793423135,0,80,240,2.9
1979-10-29,TEST,6.7,4.45,134.7880627614,0,80,138,2.9
1979-10-30,TRAIN,5.5,0,120.346484608393,0,25,588,2.9
1979-10-31,TEST,4.3,-1.35,123.461334798257,0,75,306,2.9
1980-04-01,TRAIN,4.8,-0.25,107.320747450778,3.3,100,18,2.9
1980-04-02,TEST,5.2,1.4,110.718765839721,3.3,100,252,2.9
1980-04-03,TRAIN,5.6,3.05,113.267279631428,0,60,654,2.9
1980-04-04,TRAIN,6.6,3.9,112.700943233271,0,50,648,2.9
1980-04-05,TRAIN,7.3,6.7,110.718765839721,0,85,222,2.9
1980-04-06,TRAIN,7.7,4.45,112.98411143235,0,75,420,2.9
1980-04-07,TRAIN,6.5,2.5,116.665298020371,0,60,534,2.9
1980-04-08,TRAIN,5.8,2.2,117.797970816685,0,70,642,2.9
1980-04-09,TRAIN,6.9,5.8,116.94846621945,2.5,100,6,2.9
1980-04-10,TRAIN,6.3,5,114.683120626821,1,85,438,2.9
1980-04-11,TRAIN,7.1,5.3,112.98411143235,0,75,228,2.9
1980-04-12,TRAIN,7.6,5,112.417775034193,0,35,756,2.9
1980-04-13,TRAIN,9.2,9.45,112.417775034193,0,35,786,2.9
1980-04-14,TRAIN,10.6,10.85,115.249457024978,0,90,552,2.9
1980-04-15,TRAIN,10.6,9.75,120.91282100655,0,60,444,2.9
1980-04-16,TEST,9.1,9.45,120.063316409314,0,0,816,2.9
1980-04-17,TRAIN,10.6,12.25,126.293016789043,0,25,750,2.9
1980-04-18,TEST,11.5,14.7,132.80588536785,0,30,708,2.9
1980-04-19,TRAIN,11.8,15,143.283108733757,0,85,732,2.9
1980-04-20,TEST,12.7,16.65,161.689041673864,0,15,828,2.9
1980-04-21,TRAIN,13,15.3,197.085066558685,0,85,600,2.9
1980-04-22,TEST,11.8,12.2,234.746437036135,0,80,504,2.9
1980-04-23,TRAIN,11.4,14.15,263.912761541228,0,55,768,2.9
1980-04-24,TRAIN,12.3,15,265.611770735699,1,80,600,2.9
1980-04-25,TEST,13.4,15,253.435538175321,0,25,816,2.9
1980-04-26,TRAIN,13.2,13.6,270.425630120035,0,5,846,2.9
1980-04-27,TEST,13.4,14.7,278.920676092392,0,10,822,2.9
1980-04-28,TEST,13.9,15.85,272.407807513585,0,45,720,2.9
1980-04-29,TRAIN,14.4,15.85,267.310779930171,0,80,552,2.9
1980-04-30,TEST,12.8,8.35,269.576125522799,4.8,95,0,2.9
1980-05-01,TRAIN,11.1,13.05,285.999881069356,0,15,858,2.9
1980-05-02,TRAIN,12.8,14.7,297.326609032499,0,25,810,2.9
1980-05-03,TRAIN,13.3,11.1,281.469189884099,7.1,70,294,2.9
1980-05-04,TEST,12.7,12.8,279.487012490549,0,50,768,2.9
1980-05-05,TEST,14,15,276.938498698842,0,0,876,2.9
1980-05-06,TEST,14.9,15.55,273.823648508978,4.6,75,432,2.9
1980-05-07,TRAIN,13.9,12.5,285.999881069356,0,95,258,2.9
1980-05-08,TEST,13.3,13.9,302.989973014071,1.5,90,384,2.9
1980-05-09,TRAIN,13,12.25,325.643428940356,18.5,100,120,2.9
1980-05-10,TEST,11.6,6.7,365.286976811356,21.8,95,90,2.9
1980-05-11,TRAIN,9.7,8.35,379.445386765285,0,35,684,2.9
1980-05-12,TRAIN,10.1,9.7,368.118658802142,0,35,780,2.9
1980-05-13,TEST,11,10.8,334.138474912713,0,40,690,2.9
1980-05-14,TRAIN,11.8,11.65,278.920676092392,0,35,864,2.9
1980-05-15,TRAIN,13.2,12.8,238.427623624157,0,40,732,2.9
1980-05-16,TRAIN,13.6,15,215.490999498792,2.5,95,294,2.9
1980-05-17,TRAIN,12.6,15.25,225.685054665621,0,50,714,2.9
1980-05-18,TRAIN,13.6,14.45,236.445446230607,0,40,738,2.9
1980-05-19,TEST,15.6,19.15,234.463268837057,0,100,540,2.9
1980-05-20,TRAIN,16.2,19.45,225.685054665621,0,40,786,2.9
1980-05-21,TEST,17.1,20.55,229.932577651799,0,20,828,2.9
1980-05-22,TRAIN,17.4,21.35,264.479097939385,1,80,420,2.9
1980-05-23,TEST,15.5,10.3,311.485018986428,6.4,95,96,2.9
1980-05-24,TRAIN,12.7,10.3,345.465202875856,11.2,100,282,2.9
1980-05-25,TEST,10.8,6.35,416.257252645499,30.2,100,0,2.9
1980-05-26,TEST,9,10.55,472.890892461213,0,95,504,2.9
1980-05-27,TRAIN,10.5,10,453.069118525713,3,85,402,2.9
1980-05-28,TRAIN,11.6,12.5,404.930524682356,0.3,80,492,2.9
1980-05-29,TRAIN,12.2,13.05,368.118658802142,0,80,462,2.9
1980-05-30,TRAIN,12.5,11.7,356.791930838999,0.8,100,444,2.9
1980-05-31,TRAIN,12.7,12.8,353.960248848213,0.8,70,486,2.9
1980-06-01,TRAIN,13,13.05,345.465202875856,2,90,486,2.9
1980-06-02,TRAIN,13.4,9.45,342.633520885071,6.9,90,318,2.9
1980-06-03,TEST,13.1,10.85,345.465202875856,4.1,80,306,2.9
1980-06-04,TEST,12.7,11.4,365.286976811356,0,90,276,2.9
1980-06-05,TRAIN,12.4,11.15,382.27706875607,0.5,75,408,2.9
1980-06-06,TRAIN,12.5,8.35,390.772114728428,8.6,95,96,2.9
1980-06-07,TRAIN,12.1,10.55,387.940432737642,0,65,474,2.9
1980-06-08,TRAIN,13.6,14.7,382.27706875607,0,10,906,2.9
1980-06-09,TRAIN,15.9,18.05,362.45529482057,0.8,40,744,2.9
1980-06-10,TRAIN,17.3,18.35,351.128566857428,7.1,65,558,2.9
1980-06-11,TEST,17.2,16.7,356.791930838999,0.8,85,246,2.9
1980-06-12,TRAIN,15.5,14.7,387.940432737642,6.4,80,120,2.9
1980-06-13,TRAIN,15.1,13.6,416.257252645499,0,50,780,2.9
1980-06-14,TRAIN,15.2,14.15,419.088934636285,9.7,85,474,2.9
1980-06-15,TRAIN,14,15.55,427.583980608642,5.8,100,84,2.9
1980-06-16,TRAIN,13.8,17.2,444.574072553356,0,50,540,2.9
1980-06-17,TRAIN,16.4,18.9,447.405754544142,0,45,750,2.9
1980-06-18,TEST,18.1,18.35,441.74239056257,0,50,504,2.9
1980-06-19,TRAIN,18.4,19.45,410.593888663928,0,40,804,2.9
1980-06-20,TRAIN,18.7,19.15,396.435478709999,4.3,75,504,2.9
1980-06-21,TEST,18.2,20.3,396.435478709999,1.5,65,696,2.9
1980-06-22,TRAIN,18.7,20.3,396.435478709999,0.5,80,456,2.9
1980-06-23,TRAIN,17.4,14.45,387.940432737642,13.7,95,132,2.9
1980-06-24,TRAIN,16,15,385.108750746856,0,50,846,2.9
1980-06-25,TRAIN,17.5,17.8,373.782022783713,0,85,594,2.9
1980-06-26,TRAIN,18.4,17.8,351.128566857428,6.9,75,444,2.9
1980-06-27,TEST,17,13.05,319.980064958785,0,80,402,2.9
1980-06-28,TRAIN,15.8,15.55,294.494927041713,0,15,870,2.9
1980-06-29,TRAIN,17.4,18.85,263.346425143071,0,35,762,2.9
1980-06-30,TRAIN,17.3,16.4,236.162278031528,0.8,90,312,2.9
1980-07-01,TRAIN,16.9,19.15,220.304858883128,0,90,438,2.9
1980-07-02,TRAIN,18.8,20.25,207.562289924592,0,60,606,2.9
1980-07-03,TRAIN,18.8,16.65,198.500907554078,2.8,75,204,2.9
1980-07-04,TRAIN,17.8,16.65,226.534559262857,12.4,55,600,2.9
1980-07-05,TRAIN,18.7,16.65,256.550388365185,3.6,30,642,2.9
1980-07-06,TEST,18.8,19.15,262.496920545835,0,10,912,2.9
1980-07-07,TRAIN,20.1,20.25,242.391978411257,0,80,630,2.9
1980-07-08,TRAIN,20.3,20.55,214.924663100635,10.7,85,342,2.9
1980-07-09,TRAIN,19.7,19.45,186.607843192778,1.3,60,438,2.9
1980-07-10,TRAIN,20.6,20.55,193.120711771585,1,30,756,2.9
1980-07-11,TEST,20,17.75,188.590020586328,0,5,930,2.9
1980-07-12,TRAIN,20.2,18.05,169.617751248064,6.6,65,468,2.9
1980-07-13,TRAIN,18.9,16.4,154.326668497821,8.1,60,564,2.9
1980-07-14,TRAIN,18.2,14.2,149.512809113485,0,80,462,2.9
1980-07-15,TRAIN,17.8,16.65,144.415781530071,0,40,750,2.9
1980-07-16,TRAIN,18.8,18.35,131.390044372457,0,30,816,2.9
1980-07-17,TRAIN,19.8,18.65,114.683120626821,0,40,630,2.9
1980-07-18,TEST,19.5,17.5,99.6752060756569,0,85,624,2.9
1980-07-19,TRAIN,19.9,19.45,95.1445148903998,0,90,570,2.9
1980-07-20,TRAIN,19.4,17.5,90.6138237051426,0,30,810,2.9
1980-07-21,TEST,20.9,21.1,88.3484781125141,0,0,912,2.9
1980-07-22,TEST,22.4,24.15,84.1009551263355,0,15,846,2.9
1980-07-23,TRAIN,23.1,25.25,78.4375911447641,0,20,894,2.9
1980-07-24,TRAIN,22.5,20,66.5445267834641,0,10,888,2.9
1980-07-25,TRAIN,21.8,21.15,66.2613585843855,0,10,906,2.9
1980-07-26,TRAIN,22.6,21.7,64.2791811908356,0,0,906,2.9
1980-07-27,TRAIN,22.4,20.85,60.8811628018927,0,0,906,2.9
1980-07-28,TRAIN,22.2,22.2,60.031658204657,0,30,816,2.9
1980-07-29,TRAIN,22.2,24.7,58.049480811107,0,45,708,2.9
1980-07-30,TEST,21.6,21.1,56.6336398157141,0,30,690,2.9
1980-07-31,TEST,21.1,21.95,57.1999762138713,2.3,40,600,2.9
1980-08-01,TEST,21.4,21.9,60.8811628018927,1,40,678,2.9
1980-08-02,TRAIN,21.6,20.55,65.6950221862284,0,50,756,2.9
1980-08-03,TRAIN,20.3,17.2,65.6950221862284,0,60,252,2.9
1980-08-04,TEST,18.2,17.5,65.6950221862284,0,10,882,2.9
1980-08-05,TEST,18.5,18.05,64.2791811908356,0,35,780,2.9
1980-08-06,TEST,18.8,18.1,61.1643310009713,0,25,858,2.9
1980-08-07,TEST,19.1,18.05,59.1821536074213,0,35,708,2.9
1980-08-08,TEST,19.3,17.75,56.9168080147927,0,20,714,2.9
1980-08-09,TEST,19.9,19.45,55.5009670193999,0,25,696,2.9
1980-08-10,TRAIN,19.8,17.5,54.9346306212427,0,10,870,2.9
1980-08-11,TRAIN,19.9,16.9,55.5009670193999,0,85,426,2.9
1980-08-12,TRAIN,19.3,17.8,55.2177988203213,0,65,444,2.9
1980-08-13,TRAIN,19.2,19.45,53.8019578249284,0,60,462,2.9
1980-08-14,TRAIN,20,20,53.8019578249284,3,45,522,2.9
1980-08-15,TRAIN,20.2,18.6,54.9346306212427,0,95,162,2.9
1980-08-16,TRAIN,19.4,19.45,57.1999762138713,0,40,594,2.9
1980-08-17,TEST,19.6,20,61.7306673991284,0,70,510,2.9
1980-08-18,TEST,18.7,15.85,65.1286857880713,1.3,95,210,2.9
1980-08-19,TRAIN,16.5,14.2,65.6950221862284,0,65,468,2.9
1980-08-20,TRAIN,16.5,17.2,69.3762087742498,0,65,318,2.9
1980-08-21,TEST,16.8,14.7,73.9068999595069,0,25,810,2.9
1980-08-22,TRAIN,17.3,14.4,75.8890773530569,0.5,75,276,2.9
1980-08-23,TEST,16.4,16.4,79.0039275429212,0,50,564,2.9
1980-08-24,TRAIN,17.6,18.9,78.7207593438427,0,10,822,2.9
1980-08-25,TRAIN,17.2,15,76.4554137512141,0,35,762,2.9
1980-08-26,TRAIN,17.3,16.95,75.8890773530569,0,5,822,2.9
1980-08-27,TRAIN,17.9,16.65,76.1722455521355,1.3,70,402,2.9
1980-08-28,TRAIN,16.3,13.65,79.0039275429212,0,60,516,2.9
1980-08-29,TEST,15.7,13.05,85.7999643208069,0,10,804,2.9
1980-08-30,TEST,15.7,12.2,87.7821417143569,0,90,486,2.9
1980-08-31,TRAIN,15.1,15.25,88.0653099134355,0,90,210,2.9
1980-09-01,TRAIN,14.9,14.45,90.3306555060641,0,70,324,2.9
1980-09-02,TRAIN,15.5,16.4,90.6138237051426,0,75,156,2.9
1980-09-03,TRAIN,14.4,13.35,92.312832899614,0,45,480,2.9
1980-09-04,TRAIN,14.8,16.1,92.312832899614,0,70,366,2.9
1980-09-05,TRAIN,15.3,18.6,91.7464965014569,0,0,786,2.9
1980-09-06,TEST,16.3,18.3,89.1979827097498,0,60,384,2.9
1980-09-07,TRAIN,17.1,19.75,88.6316463115926,9.7,100,42,2.9
1980-09-08,TRAIN,16.6,12.8,91.7464965014569,1.8,60,444,2.9
1980-09-09,TRAIN,15.6,14.45,101.657383469207,0,55,600,2.9
1980-09-10,TEST,16.3,15.55,95.7108512885569,0.5,95,192,2.9
1980-09-11,TRAIN,15.8,14.7,100.241542473814,40.9,100,6,2.9
1980-09-12,TRAIN,15.3,15.8,117.514802617607,0,45,642,2.9
1980-09-13,TRAIN,16,13.9,139.885090344814,5.1,95,126,2.9
1980-09-14,TEST,15.2,15.85,143.849445131914,1.5,85,372,2.9
1980-09-15,TRAIN,15.5,10.3,146.6811271227,0.5,95,0,2.9
1980-09-16,TRAIN,13.5,11.15,146.114790724542,0,65,612,2.9
1980-09-17,TEST,14.1,16.4,141.867267738364,0,30,498,2.9
1980-09-18,TRAIN,14.2,9.2,135.920735557714,5.3,100,36,2.9
1980-09-19,TRAIN,13.5,13.05,135.920735557714,0,80,558,2.9
1980-09-20,TEST,13.2,11.95,135.637567358635,0,90,282,2.9
1980-09-21,TEST,12.3,9.75,139.885090344814,0,60,408,2.9
1980-09-22,TRAIN,11.6,7.75,142.999940534678,0,65,390,2.9
1980-09-23,TEST,11.9,11.4,142.433604136521,0,50,582,2.9
1980-09-24,TRAIN,11.8,9.45,142.7167723356,0,75,384,2.9
1980-09-25,TRAIN,11.7,9.7,139.601922145735,0,25,720,2.9
1980-09-26,TRAIN,12.2,11.4,139.035585747578,0,85,684,2.9
1980-09-27,TRAIN,12.8,15.85,137.619744752185,0,40,678,2.9
1980-09-28,TRAIN,13.2,14.15,136.487071955871,0,60,462,2.9
1980-09-29,TRAIN,12.5,16.15,132.239548969693,0,55,696,2.9
1980-09-30,TRAIN,13.3,15.25,131.390044372457,0,75,504,2.9
1980-10-01,TRAIN,13,14.15,131.106876173378,0,65,702,2.9
1980-10-02,TRAIN,12.3,11.15,131.673212571535,0,15,696,2.9
1980-10-03,TRAIN,12.4,13.05,128.84153058075,0,0,696,2.9
