# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-11-15 12:49:49 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06054500 Missouri River at Toston MT
# -----------------------------------------------------------------------------------
#
# Data provided for site 06054500
#            TS   parameter     statistic     Description
#         80893       00010     00001     Temperature, water, degrees Celsius (Maximum)
#         80894       00010     00002     Temperature, water, degrees Celsius (Minimum)
#         80895       00010     00003     Temperature, water, degrees Celsius (Mean)
#         80896       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     4  Statistic computed from less than expected number of instantaneous values for the period
# 
agency_cd	site_no	datetime	80893_00010_00001	80893_00010_00001_cd	80894_00010_00002	80894_00010_00002_cd	80895_00010_00003	80895_00010_00003_cd	80896_00060_00003	80896_00060_00003_cd
USGS	06054500	1952-07-20							4420	A
USGS	06054500	1952-07-21							4360	A
USGS	06054500	1952-07-22							4160	A
USGS	06054500	1952-07-23							4160	A
USGS	06054500	1952-07-24							4090	A
USGS	06054500	1952-07-25							3820	A
USGS	06054500	1952-07-26							3400	A
USGS	06054500	1952-07-27							3280	A
USGS	06054500	1952-07-28							3180	A
USGS	06054500	1952-07-29							3050	A
USGS	06054500	1952-07-30							2910	A
USGS	06054500	1952-07-31							2800	A
USGS	06054500	1952-08-01							2720	A
USGS	06054500	1952-08-02							2640	A
USGS	06054500	1952-08-03							2830	A
USGS	06054500	1952-08-04							2960	A
USGS	06054500	1952-08-05							2840	A
USGS	06054500	1952-08-06							2760	A
USGS	06054500	1952-08-07							2750	A
USGS	06054500	1952-08-08							2670	A
USGS	06054500	1952-08-09							2670	A
USGS	06054500	1952-08-10							2670	A
USGS	06054500	1952-08-11							2830	A
USGS	06054500	1952-08-12							2910	A
USGS	06054500	1952-08-13							2970	A
USGS	06054500	1952-08-14							3020	A
USGS	06054500	1952-08-15							3040	A
USGS	06054500	1952-08-16							2890	A
USGS	06054500	1952-08-17							2920	A
USGS	06054500	1952-08-18							3050	A
USGS	06054500	1952-08-19							3000	A
USGS	06054500	1952-08-20							2990	A
USGS	06054500	1952-08-21							2990	A
USGS	06054500	1952-08-22							2960	A
USGS	06054500	1952-08-23							2890	A
USGS	06054500	1952-08-24							2860	A
USGS	06054500	1952-08-25							2810	A
USGS	06054500	1952-08-26							2760	A
USGS	06054500	1952-08-27							2750	A
USGS	06054500	1952-08-28							2750	A
USGS	06054500	1952-08-29							2760	A
USGS	06054500	1952-08-30							2970	A
USGS	06054500	1952-08-31							3130	A
USGS	06054500	1952-09-01							3230	A
USGS	06054500	1952-09-02							3400	A
USGS	06054500	1952-09-03							3490	A
USGS	06054500	1952-09-04							3520	A
USGS	06054500	1952-09-05							3540	A
USGS	06054500	1952-09-06							3590	A
USGS	06054500	1952-09-07							3620	A
USGS	06054500	1952-09-08							3620	A
USGS	06054500	1952-09-09							3590	A
USGS	06054500	1952-09-10							3540	A
USGS	06054500	1952-09-11							3550	A
USGS	06054500	1952-09-12							3550	A
USGS	06054500	1952-09-13							3600	A
USGS	06054500	1952-09-14							3640	A
USGS	06054500	1952-09-15							3740	A
USGS	06054500	1952-09-16							3800	A
USGS	06054500	1952-09-17							3850	A
USGS	06054500	1952-09-18							3820	A
USGS	06054500	1952-09-19							3780	A
USGS	06054500	1952-09-20							3710	A
USGS	06054500	1952-09-21							3710	A
USGS	06054500	1952-09-22							3690	A
USGS	06054500	1952-09-23							3710	A
USGS	06054500	1952-09-24							3670	A
USGS	06054500	1952-09-25							3620	A
USGS	06054500	1952-09-26							3590	A
USGS	06054500	1952-09-27							3540	A
USGS	06054500	1952-09-28							3520	A
USGS	06054500	1952-09-29							3540	A
USGS	06054500	1952-09-30							3540	A
USGS	06054500	1952-10-01							3500	A
USGS	06054500	1952-10-02							3470	A
USGS	06054500	1952-10-03							3440	A
USGS	06054500	1952-10-04							3380	A
USGS	06054500	1952-10-05							3370	A
USGS	06054500	1952-10-06							3710	A
USGS	06054500	1952-10-07							3600	A
USGS	06054500	1952-10-08							3600	A
USGS	06054500	1952-10-09							3600	A
USGS	06054500	1952-10-10							3540	A
USGS	06054500	1952-10-11							3520	A
USGS	06054500	1952-10-12							3540	A
USGS	06054500	1952-10-13							3570	A
USGS	06054500	1952-10-14							3670	A
USGS	06054500	1952-10-15							3690	A
USGS	06054500	1952-10-16							3740	A
USGS	06054500	1952-10-17							3620	A
USGS	06054500	1952-10-18							3500	A
USGS	06054500	1952-10-19							3500	A
USGS	06054500	1952-10-20							3620	A
USGS	06054500	1952-10-21							3820	A
USGS	06054500	1952-10-22							3870	A
USGS	06054500	1952-10-23							3910	A
USGS	06054500	1952-10-24							3890	A
USGS	06054500	1952-10-25							3830	A
USGS	06054500	1952-10-26							3830	A
USGS	06054500	1952-10-27							3850	A
USGS	06054500	1952-10-28							3920	A
USGS	06054500	1952-10-29							4000	A
USGS	06054500	1952-10-30							4030	A
USGS	06054500	1952-10-31							4030	A
USGS	06054500	1952-11-01							4050	A
USGS	06054500	1952-11-02							4070	A
USGS	06054500	1952-11-03							3960	A
USGS	06054500	1952-11-04							3910	A
USGS	06054500	1952-11-05							3910	A
USGS	06054500	1952-11-06							4070	A
USGS	06054500	1952-11-07							4250	A
USGS	06054500	1952-11-08							4340	A
USGS	06054500	1952-11-09							4380	A
USGS	06054500	1952-11-10							4320	A
USGS	06054500	1952-11-11							4310	A
USGS	06054500	1952-11-12							4400	A
USGS	06054500	1952-11-13							4460	A
USGS	06054500	1952-11-14							4520	A
USGS	06054500	1952-11-15							4550	A
USGS	06054500	1952-11-16							4690	A
USGS	06054500	1952-11-17							4730	A
USGS	06054500	1952-11-18							4520	A
USGS	06054500	1952-11-19							4420	A
USGS	06054500	1952-11-20							4380	A
USGS	06054500	1952-11-21							4420	A
USGS	06054500	1952-11-22							4320	A
USGS	06054500	1952-11-23							4210	A
USGS	06054500	1952-11-24							4210	A
USGS	06054500	1952-11-25							4100	A
USGS	06054500	1952-11-26							3900	A
USGS	06054500	1952-11-27							3600	A
USGS	06054500	1952-11-28							3300	A
USGS	06054500	1952-11-29							3180	A
USGS	06054500	1952-11-30							3200	A
USGS	06054500	1952-12-01							3400	A
USGS	06054500	1952-12-02							3800	A
USGS	06054500	1952-12-03							4000	A
USGS	06054500	1952-12-04							4100	A
USGS	06054500	1952-12-05							4300	A
USGS	06054500	1952-12-06							4420	A
USGS	06054500	1952-12-07							4440	A
USGS	06054500	1952-12-08							4520	A
USGS	06054500	1952-12-09							4420	A
USGS	06054500	1952-12-10							4500	A
USGS	06054500	1952-12-11							4520	A
USGS	06054500	1952-12-12							4590	A
USGS	06054500	1952-12-13							4530	A
USGS	06054500	1952-12-14							4480	A
USGS	06054500	1952-12-15							4380	A
USGS	06054500	1952-12-16							4360	A
USGS	06054500	1952-12-17							4340	A
USGS	06054500	1952-12-18							4310	A
USGS	06054500	1952-12-19							4290	A
USGS	06054500	1952-12-20							4310	A
USGS	06054500	1952-12-21							4320	A
USGS	06054500	1952-12-22							4310	A
USGS	06054500	1952-12-23							4230	A
USGS	06054500	1952-12-24							3850	A
USGS	06054500	1952-12-25							3600	A
USGS	06054500	1952-12-26							3160	A
USGS	06054500	1952-12-27							2910	A
USGS	06054500	1952-12-28							3160	A
USGS	06054500	1952-12-29							3690	A
USGS	06054500	1952-12-30							4230	A
USGS	06054500	1952-12-31							4570	A
USGS	06054500	1953-01-01							4380	A
USGS	06054500	1953-01-02							4090	A
USGS	06054500	1953-01-03							4180	A
USGS	06054500	1953-01-04							4360	A
USGS	06054500	1953-01-05							4310	A
USGS	06054500	1953-01-06							3920	A
USGS	06054500	1953-01-07							3690	A
USGS	06054500	1953-01-08							4050	A
USGS	06054500	1953-01-09							4310	A
USGS	06054500	1953-01-10							4790	A
USGS	06054500	1953-01-11							4790	A
USGS	06054500	1953-01-12							4890	A
USGS	06054500	1953-01-13							4750	A
USGS	06054500	1953-01-14							4270	A
USGS	06054500	1953-01-15							3910	A
USGS	06054500	1953-01-16							4010	A
USGS	06054500	1953-01-17							4030	A
USGS	06054500	1953-01-18							4010	A
USGS	06054500	1953-01-19							4010	A
USGS	06054500	1953-01-20							4010	A
USGS	06054500	1953-01-21							4030	A
USGS	06054500	1953-01-22							3920	A
USGS	06054500	1953-01-23							3830	A
USGS	06054500	1953-01-24							3890	A
USGS	06054500	1953-01-25							3850	A
USGS	06054500	1953-01-26							3760	A
USGS	06054500	1953-01-27							3730	A
USGS	06054500	1953-01-28							3500	A
USGS	06054500	1953-01-29							3620	A
USGS	06054500	1953-01-30							3660	A
USGS	06054500	1953-01-31							3690	A
USGS	06054500	1953-02-01							3640	A
USGS	06054500	1953-02-02							3620	A
USGS	06054500	1953-02-03							3670	A
USGS	06054500	1953-02-04							3660	A
USGS	06054500	1953-02-05							3690	A
USGS	06054500	1953-02-06							3690	A
USGS	06054500	1953-02-07							3690	A
USGS	06054500	1953-02-08							3730	A
USGS	06054500	1953-02-09							3670	A
USGS	06054500	1953-02-10							3540	A
USGS	06054500	1953-02-11							3400	A
USGS	06054500	1953-02-12							3670	A
USGS	06054500	1953-02-13							3660	A
USGS	06054500	1953-02-14							3570	A
USGS	06054500	1953-02-15							3590	A
USGS	06054500	1953-02-16							3520	A
USGS	06054500	1953-02-17							3550	A
USGS	06054500	1953-02-18							3550	A
USGS	06054500	1953-02-19							3520	A
USGS	06054500	1953-02-20							3380	A
USGS	06054500	1953-02-21							3350	A
USGS	06054500	1953-02-22							3380	A
USGS	06054500	1953-02-23							3490	A
USGS	06054500	1953-02-24							3420	A
USGS	06054500	1953-02-25							3370	A
USGS	06054500	1953-02-26							3520	A
USGS	06054500	1953-02-27							3590	A
USGS	06054500	1953-02-28							3590	A
USGS	06054500	1953-03-01							3330	A
USGS	06054500	1953-03-02							3070	A
USGS	06054500	1953-03-03							3160	A
USGS	06054500	1953-03-04							3550	A
USGS	06054500	1953-03-05							3920	A
USGS	06054500	1953-03-06							3660	A
USGS	06054500	1953-03-07							3590	A
USGS	06054500	1953-03-08							3600	A
USGS	06054500	1953-03-09							3660	A
USGS	06054500	1953-03-10							3670	A
USGS	06054500	1953-03-11							3800	A
USGS	06054500	1953-03-12							3820	A
USGS	06054500	1953-03-13							3820	A
USGS	06054500	1953-03-14							3760	A
USGS	06054500	1953-03-15							3670	A
USGS	06054500	1953-03-16							3520	A
USGS	06054500	1953-03-17							3540	A
USGS	06054500	1953-03-18							3450	A
USGS	06054500	1953-03-19							3450	A
USGS	06054500	1953-03-20							2990	A
USGS	06054500	1953-03-21							2800	A
USGS	06054500	1953-03-22							2780	A
USGS	06054500	1953-03-23							2720	A
USGS	06054500	1953-03-24							3160	A
USGS	06054500	1953-03-25							3520	A
USGS	06054500	1953-03-26							3380	A
USGS	06054500	1953-03-27							3400	A
USGS	06054500	1953-03-28							3500	A
USGS	06054500	1953-03-29							3590	A
USGS	06054500	1953-03-30							3760	A
USGS	06054500	1953-03-31							3710	A
USGS	06054500	1953-04-01							3570	A
USGS	06054500	1953-04-02							3440	A
USGS	06054500	1953-04-03							3150	A
USGS	06054500	1953-04-04							3130	A
USGS	06054500	1953-04-05							3100	A
USGS	06054500	1953-04-06							3210	A
USGS	06054500	1953-04-07							3520	A
USGS	06054500	1953-04-08							3540	A
USGS	06054500	1953-04-09							3500	A
USGS	06054500	1953-04-10							3370	A
USGS	06054500	1953-04-11							3350	A
USGS	06054500	1953-04-12							3280	A
USGS	06054500	1953-04-13							3320	A
USGS	06054500	1953-04-14							3260	A
USGS	06054500	1953-04-15							3210	A
USGS	06054500	1953-04-16							3210	A
USGS	06054500	1953-04-17							3250	A
USGS	06054500	1953-04-18							3200	A
USGS	06054500	1953-04-19							3150	A
USGS	06054500	1953-04-20							3150	A
USGS	06054500	1953-04-21							3180	A
USGS	06054500	1953-04-22							2960	A
USGS	06054500	1953-04-23							3500	A
USGS	06054500	1953-04-24							4310	A
USGS	06054500	1953-04-25							5070	A
USGS	06054500	1953-04-26							5310	A
USGS	06054500	1953-04-27							5440	A
USGS	06054500	1953-04-28							5570	A
USGS	06054500	1953-04-29							6040	A
USGS	06054500	1953-04-30							6040	A
USGS	06054500	1953-05-01							5620	A
USGS	06054500	1953-05-02							5220	A
USGS	06054500	1953-05-03							4830	A
USGS	06054500	1953-05-04							4290	A
USGS	06054500	1953-05-05							4030	A
USGS	06054500	1953-05-06							3910	A
USGS	06054500	1953-05-07							4010	A
USGS	06054500	1953-05-08							4420	A
USGS	06054500	1953-05-09							4750	A
USGS	06054500	1953-05-10							4610	A
USGS	06054500	1953-05-11							4520	A
USGS	06054500	1953-05-12							4270	A
USGS	06054500	1953-05-13							4000	A
USGS	06054500	1953-05-14							3760	A
USGS	06054500	1953-05-15							3570	A
USGS	06054500	1953-05-16							3370	A
USGS	06054500	1953-05-17							3230	A
USGS	06054500	1953-05-18							3230	A
USGS	06054500	1953-05-19							3270	A
USGS	06054500	1953-05-20							3800	A
USGS	06054500	1953-05-21							4520	A
USGS	06054500	1953-05-22							4720	A
USGS	06054500	1953-05-23							4790	A
USGS	06054500	1953-05-24							4730	A
USGS	06054500	1953-05-25							4950	A
USGS	06054500	1953-05-26							5450	A
USGS	06054500	1953-05-27							5420	A
USGS	06054500	1953-05-28							5540	A
USGS	06054500	1953-05-29							6080	A
USGS	06054500	1953-05-30							6830	A
USGS	06054500	1953-05-31							6960	A
USGS	06054500	1953-06-01							7230	A
USGS	06054500	1953-06-02							7900	A
USGS	06054500	1953-06-03							9310	A
USGS	06054500	1953-06-04							12200	A
USGS	06054500	1953-06-05							14600	A
USGS	06054500	1953-06-06							16700	A
USGS	06054500	1953-06-07							16200	A
USGS	06054500	1953-06-08							14800	A
USGS	06054500	1953-06-09							14400	A
USGS	06054500	1953-06-10							14900	A
USGS	06054500	1953-06-11							15500	A
USGS	06054500	1953-06-12							16700	A
USGS	06054500	1953-06-13							18200	A
USGS	06054500	1953-06-14							20000	A
USGS	06054500	1953-06-15							21400	A
USGS	06054500	1953-06-16							21900	A
USGS	06054500	1953-06-17							21300	A
USGS	06054500	1953-06-18							20800	A
USGS	06054500	1953-06-19							20900	A
USGS	06054500	1953-06-20							21500	A
USGS	06054500	1953-06-21							20600	A
USGS	06054500	1953-06-22							18500	A
USGS	06054500	1953-06-23							15900	A
USGS	06054500	1953-06-24							13800	A
USGS	06054500	1953-06-25							12800	A
USGS	06054500	1953-06-26							11800	A
USGS	06054500	1953-06-27							10500	A
USGS	06054500	1953-06-28							9350	A
USGS	06054500	1953-06-29							8960	A
USGS	06054500	1953-06-30							8660	A
USGS	06054500	1953-07-01							8910	A
USGS	06054500	1953-07-02							9150	A
USGS	06054500	1953-07-03							8820	A
USGS	06054500	1953-07-04							8370	A
USGS	06054500	1953-07-05							8040	A
USGS	06054500	1953-07-06							7450	A
USGS	06054500	1953-07-07							6840	A
USGS	06054500	1953-07-08							6070	A
USGS	06054500	1953-07-09							5570	A
USGS	06054500	1953-07-10							5370	A
USGS	06054500	1953-07-11							5180	A
USGS	06054500	1953-07-12							4990	A
USGS	06054500	1953-07-13							4790	A
USGS	06054500	1953-07-14							4610	A
USGS	06054500	1953-07-15							4460	A
USGS	06054500	1953-07-16							4400	A
USGS	06054500	1953-07-17							4270	A
USGS	06054500	1953-07-18							4030	A
USGS	06054500	1953-07-19							3670	A
USGS	06054500	1953-07-20							3380	A
USGS	06054500	1953-07-21							3210	A
USGS	06054500	1953-07-22							3100	A
USGS	06054500	1953-07-23							2910	A
USGS	06054500	1953-07-24							2860	A
USGS	06054500	1953-07-25							2750	A
USGS	06054500	1953-07-26							2620	A
USGS	06054500	1953-07-27							2170	A
USGS	06054500	1953-07-28							2280	A
USGS	06054500	1953-07-29							2190	A
USGS	06054500	1953-07-30							2110	A
USGS	06054500	1953-07-31							2090	A
USGS	06054500	1953-08-01							2030	A
USGS	06054500	1953-08-02							2030	A
USGS	06054500	1953-08-03							2170	A
USGS	06054500	1953-08-04							2220	A
USGS	06054500	1953-08-05							2200	A
USGS	06054500	1953-08-06							2220	A
USGS	06054500	1953-08-07							2240	A
USGS	06054500	1953-08-08							2200	A
USGS	06054500	1953-08-09							2170	A
USGS	06054500	1953-08-10							2140	A
USGS	06054500	1953-08-11							2200	A
USGS	06054500	1953-08-12							2220	A
USGS	06054500	1953-08-13							2200	A
USGS	06054500	1953-08-14							2220	A
USGS	06054500	1953-08-15							2280	A
USGS	06054500	1953-08-16							2280	A
USGS	06054500	1953-08-17							2300	A
USGS	06054500	1953-08-18							2300	A
USGS	06054500	1953-08-19							2360	A
USGS	06054500	1953-08-20							2360	A
USGS	06054500	1953-08-21							2460	A
USGS	06054500	1953-08-22							2570	A
USGS	06054500	1953-08-23							2510	A
USGS	06054500	1953-08-24							2480	A
USGS	06054500	1953-08-25							2440	A
USGS	06054500	1953-08-26							2510	A
USGS	06054500	1953-08-27							2490	A
USGS	06054500	1953-08-28							2460	A
USGS	06054500	1953-08-29							2540	A
USGS	06054500	1953-08-30							2590	A
USGS	06054500	1953-08-31							2620	A
USGS	06054500	1953-09-01							2590	A
USGS	06054500	1953-09-02							2600	A
USGS	06054500	1953-09-03							2700	A
USGS	06054500	1953-09-04							2760	A
USGS	06054500	1953-09-05							2760	A
USGS	06054500	1953-09-06							2780	A
USGS	06054500	1953-09-07							2800	A
USGS	06054500	1953-09-08							2860	A
USGS	06054500	1953-09-09							2910	A
USGS	06054500	1953-09-10							2920	A
USGS	06054500	1953-09-11							2960	A
USGS	06054500	1953-09-12							2940	A
USGS	06054500	1953-09-13							2910	A
USGS	06054500	1953-09-14							2910	A
USGS	06054500	1953-09-15							2890	A
USGS	06054500	1953-09-16							2890	A
USGS	06054500	1953-09-17							2810	A
USGS	06054500	1953-09-18							2800	A
USGS	06054500	1953-09-19							3000	A
USGS	06054500	1953-09-20							3200	A
USGS	06054500	1953-09-21							3210	A
USGS	06054500	1953-09-22							3250	A
USGS	06054500	1953-09-23							3250	A
USGS	06054500	1953-09-24							3260	A
USGS	06054500	1953-09-25							3280	A
USGS	06054500	1953-09-26							3260	A
USGS	06054500	1953-09-27							3260	A
USGS	06054500	1953-09-28							3260	A
USGS	06054500	1953-09-29							3250	A
USGS	06054500	1953-09-30							3260	A
USGS	06054500	1953-10-01							3250	A
USGS	06054500	1953-10-02							3260	A
USGS	06054500	1953-10-03							3280	A
USGS	06054500	1953-10-04							3330	A
USGS	06054500	1953-10-05							3380	A
USGS	06054500	1953-10-06							3470	A
USGS	06054500	1953-10-07							3730	A
USGS	06054500	1953-10-08							3800	A
USGS	06054500	1953-10-09							3830	A
USGS	06054500	1953-10-10							3910	A
USGS	06054500	1953-10-11							3910	A
USGS	06054500	1953-10-12							3980	A
USGS	06054500	1953-10-13							4010	A
USGS	06054500	1953-10-14							4160	A
USGS	06054500	1953-10-15							4190	A
USGS	06054500	1953-10-16							4140	A
USGS	06054500	1953-10-17							4160	A
USGS	06054500	1953-10-18							4180	A
USGS	06054500	1953-10-19							4190	A
USGS	06054500	1953-10-20							4160	A
USGS	06054500	1953-10-21							4250	A
USGS	06054500	1953-10-22							4440	A
USGS	06054500	1953-10-23							4550	A
USGS	06054500	1953-10-24							4710	A
USGS	06054500	1953-10-25							4750	A
USGS	06054500	1953-10-26							4790	A
USGS	06054500	1953-10-27							4830	A
USGS	06054500	1953-10-28							4830	A
USGS	06054500	1953-10-29							4830	A
USGS	06054500	1953-10-30							4830	A
USGS	06054500	1953-10-31							4830	A
USGS	06054500	1953-11-01							4830	A
USGS	06054500	1953-11-02							4830	A
USGS	06054500	1953-11-03							4810	A
USGS	06054500	1953-11-04							4850	A
USGS	06054500	1953-11-05							4870	A
USGS	06054500	1953-11-06							4890	A
USGS	06054500	1953-11-07							4870	A
USGS	06054500	1953-11-08							4530	A
USGS	06054500	1953-11-09							4520	A
USGS	06054500	1953-11-10							4520	A
USGS	06054500	1953-11-11							4440	A
USGS	06054500	1953-11-12							4420	A
USGS	06054500	1953-11-13							4440	A
USGS	06054500	1953-11-14							4520	A
USGS	06054500	1953-11-15							4550	A
USGS	06054500	1953-11-16							4500	A
USGS	06054500	1953-11-17							4480	A
USGS	06054500	1953-11-18							4340	A
USGS	06054500	1953-11-19							4460	A
USGS	06054500	1953-11-20							3960	A
USGS	06054500	1953-11-21							3980	A
USGS	06054500	1953-11-22							4100	A
USGS	06054500	1953-11-23							4400	A
USGS	06054500	1953-11-24							4590	A
USGS	06054500	1953-11-25							4610	A
USGS	06054500	1953-11-26							4590	A
USGS	06054500	1953-11-27							4570	A
USGS	06054500	1953-11-28							4610	A
USGS	06054500	1953-11-29							4420	A
USGS	06054500	1953-11-30							4270	A
USGS	06054500	1953-12-01							4190	A
USGS	06054500	1953-12-02							4210	A
USGS	06054500	1953-12-03							4160	A
USGS	06054500	1953-12-04							4070	A
USGS	06054500	1953-12-05							3890	A
USGS	06054500	1953-12-06							3600	A
USGS	06054500	1953-12-07							3180	A
USGS	06054500	1953-12-08							3370	A
USGS	06054500	1953-12-09							3330	A
USGS	06054500	1953-12-10							2920	A
USGS	06054500	1953-12-11							3380	A
USGS	06054500	1953-12-12							3870	A
USGS	06054500	1953-12-13							3640	A
USGS	06054500	1953-12-14							3500	A
USGS	06054500	1953-12-15							3640	A
USGS	06054500	1953-12-16							3490	A
USGS	06054500	1953-12-17							3690	A
USGS	06054500	1953-12-18							3710	A
USGS	06054500	1953-12-19							3850	A
USGS	06054500	1953-12-20							3940	A
USGS	06054500	1953-12-21							3820	A
USGS	06054500	1953-12-22							3690	A
USGS	06054500	1953-12-23							3490	A
USGS	06054500	1953-12-24							3450	A
USGS	06054500	1953-12-25							3250	A
USGS	06054500	1953-12-26							3150	A
USGS	06054500	1953-12-27							3280	A
USGS	06054500	1953-12-28							3440	A
USGS	06054500	1953-12-29							3490	A
USGS	06054500	1953-12-30							3300	A
USGS	06054500	1953-12-31							3440	A
USGS	06054500	1954-01-01							3500	A
USGS	06054500	1954-01-02							3100	A
USGS	06054500	1954-01-03							3160	A
USGS	06054500	1954-01-04							3250	A
USGS	06054500	1954-01-05							3620	A
USGS	06054500	1954-01-06							3800	A
USGS	06054500	1954-01-07							3780	A
USGS	06054500	1954-01-08							3870	A
USGS	06054500	1954-01-09							3890	A
USGS	06054500	1954-01-10							3710	A
USGS	06054500	1954-01-11							3550	A
USGS	06054500	1954-01-12							3150	A
USGS	06054500	1954-01-13							2840	A
USGS	06054500	1954-01-14							2830	A
USGS	06054500	1954-01-15							2750	A
USGS	06054500	1954-01-16							2350	A
USGS	06054500	1954-01-17							2280	A
USGS	06054500	1954-01-18							2200	A
USGS	06054500	1954-01-19							2050	A
